Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,133.39999389648438,136.8300018310547,133.0500030517578,135.5500030517578,135.16278076171875,4783900,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,CRM,Technology
2019-01-03,133.47999572753906,134.77999877929688,130.10000610351562,130.39999389648438,130.0274658203125,6365700,,,,,,,,,,,,,,,,,,,-0.3039368474626668,-0.06078736949253336,-0.24314947797013345,CRM,Technology
2019-01-04,133.5,139.32000732421875,132.22000122070312,137.9600067138672,137.56588745117188,6650600,,,,,,,,,,,,,,,,,,,-0.09229170233284484,-0.06708823606059566,-0.025203466272249175,CRM,Technology
2019-01-07,141.02000427246094,143.38999938964844,138.7899932861328,142.22000122070312,141.813720703125,9064800,,,,,,,,,,,,,,,,,,,0.3240286615124644,0.011135143454016352,0.31289351805844806,CRM,Technology
2019-01-08,144.72999572753906,146.4600067138672,142.88999938964844,145.72000122070312,145.30372619628906,9057300,,,,,,,,,138.37000122070313,,,,,,,,,,0.8471734756554448,0.17834280989430204,0.6688306657611427,CRM,Technology
2019-01-09,146.88999938964844,147.5,144.52999877929688,145.99000549316406,145.5729522705078,5445900,,,,,,,,,140.45800170898437,,,,,,,,,,1.258112921586262,0.39429683223269407,0.863816089353568,CRM,Technology
2019-01-10,143.77000427246094,147.2100067138672,143.75999450683594,147.0399932861328,146.6199493408203,5116900,,,,,,,,,143.78600158691407,,,,,,,,,,1.621581621760412,0.6397537901382377,0.9818278316221742,CRM,Technology
2019-01-11,146.55999755859375,148.02999877929688,145.61000061035156,147.5500030517578,147.1284942626953,5185200,,,,,,,,,145.7040008544922,,,,,,,,,,1.9127206783991526,0.8943471677904207,1.018373510608732,CRM,Technology
2019-01-14,145.75,146.72999572753906,144.6999969482422,146.0500030517578,145.6327667236328,5815500,,,,,,,,,146.47000122070312,,,,,,,,,,2.0312959049988195,1.1217369152321006,0.9095589897667189,CRM,Technology
2019-01-15,146.35000610351562,149.86000061035156,145.8000030517578,149.19000244140625,148.76380920410156,5350400,,,,,,,,,147.16400146484375,142.76700134277343,,,,,,,,,2.2747337478675558,1.3523362817591917,0.922397466108364,CRM,Technology
