Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs
2017-11-24,474.9110107421875,412.5010070800781,480.9729919433594,402.75799560546875,474.9110107421875,2292829952,2461.7787132263184,0,87.22365951538109,2374.5550537109375,5,23.08893566131591,2000,,90.79831690946881,398.572,0.0,0.0,0.0,0.0,474.9110107421875,3.6386,ETH-USD,0.2079,Buy,0.9744837019178618,0,210.92459106445312
2017-11-27,480.3550109863281,471.531005859375,493.4049987792969,468.4849853515625,480.3550109863281,1396480000,2488.9987144470215,0,87.22365951538109,2401.7750549316406,5,24.44993572235108,2000,,89.52994940547937,460.6076,0.0,0.0,0.0,0.0,480.3550109863281,3.8376,ETH-USD,0.2089,Buy,0.924667246076762,5,210.86282348632807
2017-11-28,472.9020080566406,480.51800537109375,482.4800109863281,466.34698486328125,472.9020080566406,1346499968,2451.733699798584,0,87.22365951538109,2364.510040283203,5,22.586684989929196,2000,,84.95030618655807,473.1548,373.9735,0.0,0.0,0.0,480.3550109863281,3.3192,ETH-USD,0.2093,Buy,2.1441344091627244,5,212.95333862304688
2017-11-29,427.52301025390625,473.281005859375,522.3070068359375,425.0710144042969,427.52301025390625,2675940096,2224.838710784912,0,87.22365951538109,2137.6150512695312,5,11.241935539245596,2000,,70.06742835737029,463.6772,379.3054,0.0,0.0,0.0,480.3550109863281,2.0522,ETH-USD,0.215,Buy,2.0978672175937056,5,212.8740234375
2017-11-30,447.114013671875,431.2149963378906,465.49700927734375,401.2430114746094,447.114013671875,1903040000,2322.793727874756,0,87.22365951538109,2235.570068359375,5,16.139686393737797,2000,,73.07352836725131,459.8448,386.6985,0.0,0.0,0.0,480.3550109863281,1.3739,ETH-USD,0.2218,Buy,3.137232350243412,5,214.65579223632807
2017-12-01,466.5400085449219,445.2090148925781,472.6090087890625,428.31201171875,466.5400085449219,1247879936,3415.2583021545415,0,149.47824234008817,3265.780059814453,7,13.84194340515139,3000,"cash_4%_Buy 100% of cash (2 shares - Very Safe - MRI:0.23) Monthly invest 33.3% of total investment ($1,000.00)",74.865976918071,458.8868,394.2914,0.0,0.0,0.0,480.3550109863281,1.0848,ETH-USD,0.2265,Buy,2.2164418110947715,9,214.2588348388672
2017-12-04,470.2040100097656,466.0539855957031,474.7770080566406,453.31201171875,470.2040100097656,1005550016,3440.906312408448,0,149.47824234008817,3291.4280700683594,7,14.6968770802816,3000,,71.09578452141088,462.632,416.154,0.0,0.0,0.0,480.3550109863281,0.1492,ETH-USD,0.2268,Buy,2.0837879200210843,9,214.02947998046875
2017-12-05,463.281005859375,470.29400634765625,473.5580139160156,457.6600036621094,463.281005859375,1216720000,3392.4452833557134,0,149.47824234008817,3242.967041015625,7,13.081509445190441,3000,,70.92400560493918,465.8654,422.6502,0.0,0.0,0.0,480.3550109863281,-0.1949,ETH-USD,0.2239,Buy,1.645061938179861,9,213.27093505859372
2017-12-06,428.5880126953125,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125,1998259968,3149.594331207276,0,149.47824234008817,3000.1160888671875,7,4.986477706909187,3000,,59.20840306123107,458.275,427.5334,0.0,0.0,0.0,480.3550109863281,-0.9747,ETH-USD,0.2206,Buy,1.6399520584026384,9,213.26210021972656
2017-12-07,434.4079895019531,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531,2129570048,3190.3341688537603,0,149.47824234008817,3040.855926513672,7,6.344472295125336,3000,,55.123209274019935,452.4668,432.6341,0.0,0.0,0.0,480.3550109863281,-1.4023,ETH-USD,0.2186,Buy,2.0481158404707998,9,213.96780395507807
2017-12-08,456.031005859375,434.989013671875,466.06201171875,422.36700439453125,456.031005859375,2336379904,3341.6952833557134,0,149.47824234008817,3192.217041015625,7,11.389842778523773,3000,,45.12063928726914,450.5024,438.055,0.0,0.0,0.0,480.3550109863281,-1.3567,ETH-USD,0.2164,Buy,2.721534452564377,9,215.1321258544922
2017-12-11,515.135986328125,440.3580017089844,516.968994140625,439.10400390625,515.135986328125,1771440000,3755.4301466369634,0,149.47824234008817,3605.951904296875,7,25.181004887898784,3000,,55.92680423833252,464.1596,455.4971,0.0,0.0,0.0,515.135986328125,-0.5091,ETH-USD,0.2131,Buy,3.1245618787942853,9,215.82894897460935
2017-12-12,651.4310302734375,522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375,5179829760,4709.495454254151,0,149.47824234008817,4560.0172119140625,7,56.983181808471706,3000,,71.13955154818177,507.5642,469.0361,0.0,0.0,0.0,651.4310302734375,1.7909,ETH-USD,0.2162,Buy,3.33885029135239,9,216.19944763183597
2017-12-13,702.7670288085938,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904,5068.847444000245,0,149.47824234008817,4919.369201660156,7,68.96158146667482,3000,,82.13815307020838,556.9114,483.6661,0.0,0.0,0.0,702.7670288085938,3.5535,ETH-USD,0.2176,Buy,3.308217488749964,9,216.146484375
2017-12-14,695.8159790039062,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032,5020.190095367432,0,149.47824234008817,4870.711853027344,7,67.33966984558106,3000,,79.92226750306659,601.3742,494.7114,0.0,0.0,0.0,702.7670288085938,4.1454,ETH-USD,0.2177,Buy,2.813362257542206,9,215.2908935546875
2017-12-15,684.447998046875,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016,4940.614228668213,0,149.47824234008817,4791.135986328125,7,64.6871409556071,3000,,76.73572901198868,649.9196,505.62,0.0,0.0,0.0,702.7670288085938,3.9753,ETH-USD,0.2124,Buy,3.8592107946779457,9,217.09913635253903
2017-12-18,794.64501953125,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080,5711.993379058838,0,149.47824234008817,5562.51513671875,7,90.39977930196127,3000,,81.94115064999758,718.2186,544.9321,0.0,0.0,0.0,794.64501953125,3.494,ETH-USD,0.2115,Buy,4.639795676434712,9,218.44874572753903
2017-12-19,826.822998046875,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888,5937.239228668213,0,149.47824234008817,5787.760986328125,7,97.90797428894045,3000,,84.0951851050457,744.42,564.8971,0.0,0.0,0.0,826.822998046875,3.5188,ETH-USD,0.2184,Buy,4.180647826191898,9,217.65489196777344
2017-12-20,819.0859985351562,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968,5883.080232086182,0,149.47824234008817,5733.601989746094,7,96.10267440287275,3000,,88.57364107586491,771.3476,583.4957,0.0,0.0,0.0,826.822998046875,3.0536,ETH-USD,0.2177,Buy,4.083718966790517,9,217.4873046875
2017-12-21,821.06298828125,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096,5896.919160308838,0,149.47824234008817,5747.44091796875,7,96.5639720102946,3000,,88.4862255707195,796.3184,601.2218,0.0,0.0,0.0,826.822998046875,2.4208,ETH-USD,0.2182,Buy,4.3387893386760865,9,217.9283142089844
2017-12-22,674.8599853515625,822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080,4873.498139801026,0,149.47824234008817,4724.0198974609375,7,62.449937993367534,3000,,67.45300828192947,787.2954,611.7924,0.0,0.0,0.0,826.822998046875,0.4244,ETH-USD,0.2208,Buy,4.313310542619252,9,217.8842620849609
2017-12-26,773.8359985351562,763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936,5566.330232086182,0,149.47824234008817,5416.851989746094,7,85.54434106953941,3000,,61.82882847068319,725.613,668.0563,0.0,0.0,0.0,826.822998046875,-1.5555,ETH-USD,0.2149,Buy,4.166650815264973,9,217.6306915283203
2017-12-27,762.8419799804688,774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952,5489.37210220337,0,149.47824234008817,5339.893859863281,7,82.97907007344565,3000,,56.296384812137354,743.2094,684.478,0.0,0.0,0.0,826.822998046875,-1.7075,ETH-USD,0.215,Buy,4.238436242049158,9,217.7548065185547
2017-12-28,737.0230102539062,762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952,5308.639314117432,0,149.47824234008817,5159.161071777344,7,76.95464380391441,3000,,54.15454604081982,746.7366,698.5276,0.0,0.0,0.0,826.822998046875,-2.0663,ETH-USD,0.2166,Buy,4.474276168279111,9,218.16256713867188
2017-12-29,753.5919799804688,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,5424.62210220337,0,149.47824234008817,5275.143859863281,7,80.82073674011232,3000,,56.89883455061889,758.6254,712.5321,0.0,0.0,0.0,826.822998046875,-2.1568,ETH-USD,0.2197,Buy,4.038515505272343,9,217.40914916992188
2018-01-02,884.4439697265625,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,7340.586030426026,0,1149.4782423400882,6191.1077880859375,7,83.51465076065065,4000,,55.12391460471595,776.9334,753.5331,0.0,0.0,0.0,884.4439697265625,-1.0417,ETH-USD,0.2184,Buy,4.247347242801535,9,219.00454711914065
2018-01-03,962.719970703125,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,7883.704437408448,0,181.9446717834477,7701.759765625,8,97.0926109352112,4000,cash_2%_Buy 100% of cash (1 shares - Very Safe - MRI:0.22),61.34883188434285,818.759,766.8783,0.0,0.0,0.0,962.719970703125,0.205,ETH-USD,0.2155,Buy,4.981121287440704,9,220.30751037597656
2018-01-04,980.9219970703125,961.7130126953125,1045.0799560546875,946.0859985351562,980.9219970703125,6502859776,8029.320648345948,0,181.9446717834477,7847.3759765625,8,100.73301620864869,4000,,62.3150552941577,871.492,781.702,0.0,0.0,0.0,980.9219970703125,0.9512,ETH-USD,0.217,Buy,5.51061923111811,14,221.27359008789065
2018-01-05,997.719970703125,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,8163.704437408448,0,181.9446717834477,7981.759765625,8,104.09261093521121,4000,,81.06610042517444,919.6894,796.7775,0.0,0.0,0.0,997.719970703125,1.3365,ETH-USD,0.2185,Buy,6.327896155652947,14,222.6916961669922
2018-01-08,1148.530029296875,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,9370.184906158447,0,181.9446717834477,9188.240234375,8,134.2546226539612,4000,,85.54857621820405,1064.4044,846.8744,597.0256,0.0,0.0,1153.1700439453125,2.496,ETH-USD,0.2181,Buy,6.5935417148634805,14,223.1526336669922
2018-01-09,1299.739990234375,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,10579.864593658447,0,181.9446717834477,10397.919921875,8,164.4966148414612,4000,,88.58543566010862,1128.168,870.9071,613.7004,0.0,0.0,1299.739990234375,3.1899,ETH-USD,0.2248,Buy,6.864252549567418,14,223.6223602294922
2018-01-10,1255.8199462890625,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,10228.504242095947,0,181.9446717834477,10046.5595703125,8,155.71260605239868,4000,,84.5026500605263,1179.788,892.6449,629.3861,0.0,0.0,1299.739990234375,2.9361,ETH-USD,0.2244,Buy,6.644616576088811,14,223.2412567138672
2018-01-11,1154.9300537109375,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,9421.385101470947,0,181.9446717834477,9239.4404296875,8,135.5346275367737,4000,,76.46733935899535,1202.438,916.6484,643.5031,0.0,0.0,1299.739990234375,1.8278,ETH-USD,0.2237,Buy,7.594725074109988,14,224.8898468017578
2018-01-12,1273.199951171875,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,10367.544281158447,0,181.9446717834477,10185.599609375,8,159.18860702896117,4000,,79.15287913744875,1226.444,944.3391,659.4445,0.0,0.0,1299.739990234375,1.5712,ETH-USD,0.2257,Buy,8.452893545596929,14,226.37890625
2018-01-16,1053.68994140625,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,8611.464203033447,0,181.9446717834477,8429.51953125,8,115.28660507583619,4000,,57.335518369125516,1276.4,1049.9461,722.3527,0.0,0.0,1396.4200439453125,-1.3787,ETH-USD,0.2323,Buy,7.977848090467376,14,225.55462646484372
2018-01-17,1014.25,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,8295.944671783447,0,181.9446717834477,8114.0,8,107.39861679458618,4000,,52.31124036321603,1224.61,1063.8074,733.4634,0.0,0.0,1396.4200439453125,-2.9203,ETH-USD,0.2358,Buy,9.234423343602671,14,227.7349853515625
2018-01-18,1036.280029296875,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,8472.184906158447,0,181.9446717834477,8290.240234375,8,111.80462265396116,4000,,52.47443814109262,1152.582,1077.9419,744.8283,0.0,0.0,1396.4200439453125,-3.746,ETH-USD,0.2395,Buy,9.055626153789742,14,227.42474365234372
2018-01-19,1039.0999755859375,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,8494.744476470947,0,181.9446717834477,8312.7998046875,8,112.36861191177367,4000,,51.873042542490936,1087.048,1094.034,756.0344,0.0,0.0,1396.4200439453125,-4.177,ETH-USD,0.2359,Buy,9.612401939537097,14,228.39083862304688
2018-01-22,1003.260009765625,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,8208.024749908447,0,181.9446717834477,8026.080078125,8,105.20061874771116,4000,,44.00933536329125,1056.674,1133.7426,790.3139,0.0,0.0,1396.4200439453125,-4.1855,ETH-USD,0.2357,Buy,10.669778198788737,14,230.22555541992188
2018-01-23,986.22900390625,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,8071.776703033448,0,181.9446717834477,7889.83203125,8,101.7944175758362,4000,,35.46259860347591,1046.6638,1134.9181,798.8359,0.0,0.0,1396.4200439453125,-4.3456,ETH-USD,0.2345,Buy,10.971153296766236,14,230.7484893798828
2018-01-24,1058.780029296875,987.4769897460938,1062.43994140625,965.8079833984375,1058.780029296875,3944039936,8652.184906158447,0,181.9446717834477,8470.240234375,8,116.3046226539612,4000,,41.09964760327772,1050.5998,1138.811,808.711,0.0,0.0,1396.4200439453125,-3.8688,ETH-USD,0.2381,Buy,10.904724319201467,14,230.6332244873047
2018-01-25,1056.030029296875,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,8630.184906158447,0,181.9446717834477,8448.240234375,8,115.75462265396119,4000,,45.09804823193965,1030.7758,1141.7265,818.456,0.0,0.0,1396.4200439453125,-3.455,ETH-USD,0.2382,Buy,10.96605284574854,14,230.73963928222656
2018-01-26,1055.1700439453125,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,8623.305023345947,0,181.9446717834477,8441.3603515625,8,115.58262558364869,4000,,37.76998491260279,1031.8938,1142.401,828.0362,0.0,0.0,1396.4200439453125,-3.0832,ETH-USD,0.2375,Buy,12.5137671193017,14,233.4251708984375
2018-01-29,1182.3599853515625,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,9640.824554595947,0,181.9446717834477,9458.8798828125,8,141.02061386489865,4000,,44.033600038290636,1129.328,1139.101,864.5012,0.0,0.0,1396.4200439453125,-0.706,ETH-USD,0.2531,Buy,11.584148364161887,14,231.8121337890625
2018-01-30,1071.1300048828125,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,8750.984710845947,0,181.9446717834477,8569.0400390625,8,118.77461777114866,4000,,51.10220821211427,1132.348,1129.8665,874.5777,0.0,0.0,1396.4200439453125,-1.0868,ETH-USD,0.2598,Buy,10.158968029368001,14,229.33921813964844
2018-01-31,1118.31005859375,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,9128.425140533447,0,181.9446717834477,8946.48046875,8,128.2106285133362,4000,,56.5128547246656,1144.976,1128.0355,885.4921,0.0,0.0,1396.4200439453125,-1.0402,ETH-USD,0.2514,Buy,10.281572319175769,14,229.5519561767578
2018-02-01,1036.7900390625,1119.3699951171875,1161.3499755859375,984.8189697265625,1036.7900390625,5261680128,9476.264984283447,0,1181.9446717834476,8294.3203125,8,89.52529968566894,5000,"Monthly invest 20.0% of total investment ($1,000.00)",50.029707966001226,1130.92,1116.215,895.0077,0.0,0.0,1396.4200439453125,-1.4709,ETH-USD,0.2536,Buy,9.320156164723592,14,229.321533203125
2018-02-02,915.7849731445312,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,8508.224456939697,0,1181.9446717834476,7326.27978515625,8,70.16448913879394,5000,,43.68623754391665,1064.875,1092.1832,902.4341,0.0,0.0,1396.4200439453125,-2.4204,ETH-USD,0.2776,Buy,6.562811757421905,14,224.41119384765625
2018-02-05,697.9509887695312,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,6755.083317108154,0,3265.328373260498,3489.7549438476562,5,35.10166634216307,5000,cash_48%_Sell 37.5% of holdings (3 shares - Caution - MRI:0.38),35.076580713263226,889.8454,1031.3968,921.9403,0.0,0.0,1396.4200439453125,-4.7697,ETH-USD,0.3812,Hold,1.386634600533366,14,215.1933441162109
2018-02-06,793.1220092773438,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,7230.9384196472165,0,3265.328373260498,3965.6100463867188,5,44.61876839294432,5000,,41.23085277276246,841.1118,1020.3404,927.5585,0.0,0.0,1396.4200439453125,-4.7736,ETH-USD,0.3418,Hold,3.6213410683819447,14,219.17295837402344
2018-02-07,757.0679931640625,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,7050.66833908081,0,3265.328373260498,3785.3399658203125,5,41.0133667816162,5000,,35.8292895005133,809.3684,1006.3798,932.2846,0.0,0.0,1396.4200439453125,-4.8046,ETH-USD,0.3306,Hold,2.9494502227163757,14,217.9764404296875
2018-02-08,817.8070068359375,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,7354.363407440185,0,3265.328373260498,4089.0350341796875,5,47.08726814880371,5000,,39.38921299934678,780.126,995.3152,938.5527,0.0,0.0,1396.4200439453125,-4.169,ETH-USD,0.3623,Hold,-1.5996488044771375,14,209.87530517578125
2018-02-09,883.864990234375,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,7684.653324432373,0,3265.328373260498,4419.324951171875,5,53.693066488647446,5000,,42.78866861917643,789.9626,981.7509,944.6982,0.0,0.0,1396.4200439453125,-3.0755,ETH-USD,0.3373,Hold,0.21697987171727107,14,213.1103973388672
2018-02-12,868.7069702148438,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,7608.8632243347165,0,3265.328373260498,4343.534851074219,5,52.17726448669433,5000,,35.15619028879405,849.0908,956.9866,952.9276,0.0,0.0,1396.4200439453125,-1.3947,ETH-USD,0.3165,Hold,1.8594301750150635,14,216.03530883789065
2018-02-13,845.2579956054688,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,7491.6183512878415,0,3265.328373260498,4226.289978027344,5,49.83236702575684,5000,,38.34185112787403,854.581,946.3104,955.6078,0.0,0.0,1396.4200439453125,-1.0103,ETH-USD,0.313,Hold,2.267551489430609,14,216.76210021972656
2018-02-14,923.5609741210938,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,7883.1332438659665,0,3265.328373260498,4617.804870605469,5,57.66266487731932,5000,,40.261115020987276,862.5202,939.687,959.397,0.0,0.0,1396.4200439453125,-0.1069,ETH-USD,0.2867,Buy,3.860245111726311,14,219.5984039306641
2018-02-15,936.9760131835938,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,7936.153798980713,0,440.3456935119634,7495.80810546875,8,58.72307597961426,5000,cash_6%_Buy 100% of cash (3 shares - Very Safe - MRI:0.29),44.64372264179951,877.8324,933.7773,963.0137,0.0,0.0,1396.4200439453125,0.6068,ETH-USD,0.2854,Buy,5.457891267450442,14,222.4435272216797
2018-02-16,944.2100219726562,934.7860107421875,950.0050048828125,917.8480224609375,944.2100219726562,2369449984,7994.025869293213,0,440.3456935119634,7553.68017578125,8,59.880517385864266,5000,,51.737521168899306,903.7424,925.6343,965.5064,0.0,0.0,1396.4200439453125,1.1175,ETH-USD,0.2836,Buy,5.4429736883864415,14,222.41696166992188
2018-02-20,895.3709716796875,943.5670166015625,965.2650146484375,892.9539794921875,895.3709716796875,2545260032,7603.313466949463,0,440.3456935119634,7162.9677734375,8,52.06626933898926,5000,,59.17786758404783,936.2964,881.6074,975.4304,0.0,0.0,1396.4200439453125,1.2318,ETH-USD,0.2882,Buy,4.68645278619293,14,221.0697326660156
2018-02-21,849.9710083007812,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,7240.113759918213,0,440.3456935119634,6799.76806640625,8,44.80227519836426,5000,,58.2013739046905,917.4486,872.2664,977.6068,0.0,0.0,1396.4200439453125,0.6482,ETH-USD,0.2892,Buy,4.034432053019831,14,219.9085998535156
2018-02-22,812.844970703125,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,6943.105459136963,0,440.3456935119634,6502.759765625,8,38.86210918273927,5000,,49.54290028526423,885.1946,867.1194,979.5851,0.0,0.0,1396.4200439453125,0.0055,ETH-USD,0.2816,Buy,4.183762074804708,14,220.17453002929688
2018-02-23,864.1890258789062,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,7353.857900543213,0,440.3456935119634,6913.51220703125,8,47.07715801086425,5000,,48.136957500432,873.2482,862.1279,981.2244,0.0,0.0,1396.4200439453125,-0.0105,ETH-USD,0.2669,Buy,6.202935720606771,18,223.79075622558597
2018-02-26,869.3150024414062,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,7394.865713043213,0,440.3456935119634,6954.52001953125,8,47.897314260864256,5000,,50.06648329148486,846.3348,873.5722,985.9067,0.0,0.0,1396.4200439453125,-0.0059,ETH-USD,0.261,Buy,7.677731291958413,18,226.3699951171875
2018-02-27,878.2650146484375,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,7466.465810699463,0,440.3456935119634,7026.1201171875,8,49.32931621398926,5000,,53.72722276494622,859.4188,879.632,987.9846,0.0,0.0,1396.4200439453125,0.2082,ETH-USD,0.2783,Buy,6.025558557771205,18,223.4805450439453
2018-02-28,855.198974609375,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,7281.937490386963,0,440.3456935119634,6841.591796875,8,45.63874980773925,5000,,41.180145695249514,857.6208,881.5016,990.2836,0.0,0.0,1396.4200439453125,0.1903,ETH-USD,0.2841,Buy,4.606515080394914,18,220.99880981445312
2018-03-01,872.2000122070312,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,8413.584791107178,0,563.7846812438971,7849.800109863281,9,40.22641318511964,6000,"cash_7%_Buy 100% of cash (1 shares - Very Safe - MRI:0.30) Monthly invest 16.7% of total investment ($1,000.00)",41.71942110148264,863.9578,880.9184,992.2081,0.0,0.0,1396.4200439453125,0.3192,ETH-USD,0.3004,Hold,2.297841441620708,23,218.082763671875
2018-03-02,856.85302734375,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,8275.461927337647,0,563.7846812438971,7711.67724609375,9,37.92436545562745,6000,,39.05972744273976,866.3664,880.7403,993.6116,0.0,0.0,1396.4200439453125,0.2967,ETH-USD,0.2863,Buy,2.9596610522164113,23,219.2438507080078
2018-03-05,853.6840209960938,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,8246.94087020874,0,563.7846812438971,7683.156188964844,9,37.44901450347899,6000,,35.99765958749376,861.328,883.1884,989.4366,0.0,0.0,1396.4200439453125,0.3277,ETH-USD,0.2801,Buy,4.394480540741785,23,221.76107788085935
2018-03-06,816.9509887695312,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,7916.343580169679,0,563.7846812438971,7352.558898925781,9,31.93905966949464,6000,,37.362217976075,850.2782,877.8579,986.4238,0.0,0.0,1396.4200439453125,0.0338,ETH-USD,0.2791,Buy,4.712757213105089,23,222.3194580078125
2018-03-07,752.8309936523438,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,7339.263624114991,0,563.7846812438971,6775.478942871094,9,22.321060401916526,6000,,35.23618694584982,829.4738,868.6507,981.6096,0.0,0.0,1396.4200439453125,-0.6148,ETH-USD,0.2764,Buy,4.657154033173459,23,222.22190856933597
