Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,989.5,70.2,2.6,24.1,32.5,35.5,33.5,54.2,55.3,42.2,505.6,1132.5,1426.5,-40.9,1.3,1106.6,349.1,1055.9,6.0,6.0,12.0,19.0,-10,2.4
2,NVDA,Technology,818.0,78.2,0.9,-2.1,3.0,21.0,23.3,81.2,286.1,506.7,1281.3,5818.9,1050.1,-12.6,1.2,913.6,191.4,884.4,7.0,7.0,14.0,28.0,5,21.8
3,AVGO,Technology,184.6,83.1,-4.5,8.2,12.6,36.8,50.1,104.4,197.5,326.4,510.9,912.1,224.2,-10.6,1.2,153.8,32.4,251.0,20.0,21.0,28.0,43.0,0,31.0
4,DOGE-USD,Unknown,4093.3,50.0,-7.0,4.5,21.8,12.0,10.8,56.4,79.1,655.2,2872.6,3316.9,8202.5,-22.8,1.7,8200.9,3004.5,4150.9,2.0,2.0,3.0,5.0,30,33.4
5,COST,Consumer Defensive,122.5,67.1,-5.2,-6.2,-11.7,-17.7,-16.8,-9.8,-0.3,19.6,47.8,124.0,188.9,-12.8,1.1,200.7,53.4,188.9,24.0,27.0,24.0,39.0,10,40.6
6,XRP-USD,Unknown,1414.2,54.2,-4.0,-5.4,7.0,5.9,90.9,223.1,296.5,339.0,455.3,443.7,2649.4,-46.7,1.7,2104.2,573.0,1471.8,3.0,3.0,8.0,14.0,35,43.4
7,BTC-USD,Unknown,764.9,66.4,-0.7,-2.7,-4.7,-0.9,12.6,58.9,143.8,172.3,523.0,6699.8,1156.8,-10.3,1.1,1080.8,349.2,830.4,9.0,9.0,13.0,18.0,31,44.4
8,ADA-USD,Unknown,743.5,34.9,-5.0,-7.3,17.2,2.6,17.9,38.5,44.7,42.7,379.8,372.9,2212.1,-43.3,1.6,2442.5,1266.2,801.2,10.0,10.0,7.0,10.0,35,44.4
9,MKR-USD,Unknown,1033.2,61.5,-0.3,14.9,-6.0,5.3,7.4,-16.9,16.5,2.0,40.7,42.7,1693.1,-19.9,1.1,1748.3,597.2,1084.5,5.0,5.0,9.0,13.0,36,45.0
10,ETN,Industrials,52.3,66.1,-4.6,2.2,-3.7,2.7,-0.3,1.6,19.1,51.7,97.0,147.6,88.8,-19.0,1.2,90.4,25.3,118.7,35.0,36.0,35.0,47.0,6,46.0
11,LLY,Healthcare,114.2,47.9,-3.5,-4.7,-11.9,-18.5,-22.8,-26.5,-7.1,64.7,147.2,307.3,267.4,-26.6,1.3,378.8,148.9,180.6,26.0,30.0,19.0,30.0,20,47.0
12,LINK-USD,Unknown,790.3,17.3,-1.9,-11.6,30.8,25.8,27.1,26.3,62.4,30.1,670.8,1269.4,4759.0,-42.6,1.4,6539.3,6100.5,848.0,8.0,8.0,4.0,2.0,45,49.8
13,SOL-USD,Unknown,1320.8,50.6,-8.6,-1.0,21.1,21.9,11.4,98.2,334.8,1113.6,0.0,0.0,2639.8,-28.5,1.3,3024.2,1282.2,1320.8,4.0,4.0,6.0,9.0,45,51.4
14,CAT,Industrials,46.4,68.5,0.1,7.2,9.1,16.8,13.5,16.3,25.8,44.8,68.2,115.2,79.6,-25.7,1.3,63.0,17.6,112.8,37.0,38.0,43.0,50.0,10,53.6
