Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2272.9,76.5,0.5,-0.3,14.1,29.6,30.4,93.6,315.6,535.3,1327.4,5936.6,2972.5,-10.6,1.2,2635.8,573.5,2375.5,6.0,6.0,5.0,15.0,-5,4.4
2,BTC-USD,Unknown,7361.5,81.7,-1.1,-6.3,-3.9,7.2,24.2,76.5,162.4,192.6,554.6,6900.0,9014.3,-11.6,1.1,8374.2,2048.7,7464.1,2.0,2.0,3.0,7.0,8,12.2
3,TSLA,Consumer Cyclical,2874.6,87.4,4.3,7.1,-0.5,7.3,10.5,19.0,16.5,5.5,382.9,855.7,3296.9,-60.2,1.2,2285.4,474.4,2977.2,5.0,5.0,6.0,18.0,3,13.4
4,AMD,Technology,836.4,47.6,0.0,-5.5,22.2,39.4,22.8,7.0,18.8,17.3,102.7,1256.2,1791.0,-31.6,1.3,2162.7,1137.9,939.0,11.0,11.0,7.0,11.0,15,25.2
5,NFLX,Communication Services,2130.0,89.3,-2.3,2.0,-6.2,3.4,24.2,64.5,121.3,123.3,126.0,333.0,2384.9,-7.3,1.2,1447.8,219.4,2343.5,7.0,7.0,8.0,22.0,13,26.2
6,COST,Consumer Defensive,351.4,76.7,-5.5,-2.4,-12.1,-15.3,-11.4,-1.0,8.3,30.4,61.4,141.2,462.8,-14.6,1.1,430.0,93.0,564.9,17.0,17.0,22.0,36.0,7,32.6
7,DOGE-USD,Unknown,5242.4,36.2,-3.9,0.4,8.0,8.0,19.6,58.7,78.0,707.2,2836.5,3201.6,14535.2,-32.8,1.6,12422.2,4934.3,5323.6,3.0,3.0,2.0,4.0,30,33.2
8,ETN,Industrials,195.5,75.9,-3.7,-12.6,-5.6,2.4,-1.8,-1.3,17.2,48.1,90.5,135.9,267.4,-31.1,1.2,238.9,46.5,409.0,20.0,26.0,26.0,41.0,4,34.8
9,AVGO,Technology,167.9,89.5,1.1,2.8,11.7,33.5,47.9,97.3,185.8,305.1,478.1,836.4,190.0,-19.8,1.2,113.2,18.9,270.5,30.0,27.0,36.0,47.0,0,37.4
10,CAT,Industrials,157.0,94.3,11.1,-1.9,8.8,14.0,9.3,10.4,19.7,37.8,57.8,99.2,168.3,-29.1,1.2,112.3,19.2,370.5,22.0,29.0,37.0,46.0,5,41.0
11,AAPL,Technology,200.0,67.3,0.2,8.6,7.2,-3.1,-6.8,-7.8,-9.2,-3.2,51.5,182.4,307.5,-20.9,1.2,352.4,126.6,302.6,28.0,24.5,23.0,30.0,17,44.1
12,SOL-USD,Unknown,3255.5,39.6,1.9,19.2,24.6,32.9,22.3,143.5,369.9,1214.9,0.0,0.0,8255.5,-24.9,1.2,8281.6,3855.4,3255.5,4.0,4.0,4.0,5.0,40,44.4
13,LLY,Healthcare,118.8,43.1,2.3,-9.8,-9.8,-20.1,-22.8,-23.0,-0.3,75.4,159.9,319.9,311.6,-27.3,1.3,491.8,212.6,221.4,36.0,33.0,18.0,23.0,20,46.6
14,AVAV,Industrials,581.3,77.6,-2.8,-11.5,8.2,34.1,23.6,37.4,58.9,83.4,99.2,233.0,755.8,-22.9,1.3,467.8,93.6,794.8,13.0,13.0,19.0,34.0,25,47.6
15,ETH-USD,Unknown,527.1,31.7,-3.1,19.4,55.9,84.6,63.9,57.9,78.5,133.9,736.6,717.0,1807.5,-67.9,1.3,1352.6,878.0,608.3,16.0,15.0,10.0,12.0,40,53.0
16,MELI,Consumer Cyclical,1599.7,89.7,1.9,-0.5,-9.9,-2.1,4.8,16.7,35.0,33.7,101.4,459.3,1786.2,-26.0,1.2,1356.8,256.2,1813.2,8.0,8.0,9.0,21.0,41,54.4
17,NTRA,Healthcare,592.2,86.7,1.0,16.6,0.4,-0.0,3.9,55.1,98.6,84.6,179.5,509.2,696.2,-83.2,1.4,446.2,54.9,802.6,12.0,12.0,21.0,39.0,30,54.6
18,ISRG,Healthcare,488.7,65.7,-2.9,-6.4,-17.6,-20.7,-19.8,-9.3,2.3,6.5,16.2,118.7,749.4,-10.9,1.1,769.4,200.7,702.2,14.0,16.0,12.0,24.0,37,55.0
19,XRP-USD,Unknown,532.9,58.6,-1.0,-5.8,17.8,20.8,139.2,264.4,353.4,384.0,509.0,491.7,950.8,-59.2,1.9,583.6,125.8,614.1,15.0,14.0,14.0,31.0,35,56.0
20,MSTR,Technology,1205.2,62.0,0.0,-14.9,-15.4,-4.2,26.6,221.6,539.5,649.5,1108.7,1334.2,1984.7,-66.9,1.4,1324.7,195.6,1307.8,9.0,9.0,11.0,26.0,41,57.2
21,BNB-USD,Unknown,42747.1,95.2,-4.8,4.5,17.8,24.3,28.6,80.7,96.5,385.9,2052.3,3273.0,44897.0,-24.0,1.1,33055.6,5933.7,42897.7,1.0,1.0,1.0,3.0,60,61.8
22,FSLR,Technology,134.2,41.5,-9.3,5.9,16.8,29.3,6.1,-6.1,-16.2,21.2,64.5,87.2,410.9,-62.0,1.4,330.2,200.5,347.7,24.0,30.0,25.0,25.0,36,61.8
