Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,5901.0,96.8,9.4,4.9,4.3,5.8,19.8,65.9,161.1,191.4,581.0,7429.2,6095.2,-13.0,1.1,5201.7,983.2,5999.5,3.0,3.0,6.0,14.0,0,8.0
2,TSLA,Consumer Cyclical,1138.3,68.6,1.6,9.3,21.2,25.2,27.0,50.3,52.8,37.6,476.1,1108.7,1682.4,-49.4,1.3,1283.4,418.6,1236.8,6.0,7.0,13.0,20.0,0,13.2
3,AVGO,Technology,247.1,83.9,0.3,4.6,8.6,29.5,45.1,96.1,185.5,319.0,503.9,916.1,295.9,-6.9,1.2,169.8,30.2,345.6,19.0,20.0,25.0,44.0,-10,20.4
4,NVDA,Technology,999.9,88.4,4.4,3.0,4.1,21.5,26.3,79.9,271.0,519.7,1326.7,6089.0,1132.5,-11.7,1.2,904.2,159.9,1098.4,8.0,8.0,14.0,29.0,10,27.6
5,ANET,Technology,373.2,84.8,1.3,-0.4,12.7,32.6,30.4,57.3,113.8,261.1,406.3,981.1,443.4,-19.1,1.2,354.0,74.9,471.7,13.0,15.0,19.0,37.0,5,29.2
6,SMCI,Technology,524.3,33.8,4.5,12.3,1.5,13.7,27.6,4.1,103.5,547.9,1041.7,1288.7,1712.8,-81.9,1.7,1986.8,874.7,622.8,12.0,12.0,9.0,16.0,20,33.0
7,DOGE-USD,Unknown,5094.3,45.4,3.8,8.9,21.2,20.2,15.4,63.6,92.9,583.6,3132.9,3629.7,11273.4,-39.5,1.7,10191.9,4181.7,5171.7,4.0,4.0,4.0,6.0,30,34.8
8,AAPL,Technology,181.3,65.6,0.1,2.5,9.8,8.5,2.4,1.9,0.8,7.5,64.8,215.2,285.1,-16.5,1.2,303.2,116.4,279.8,24.0,24.0,20.0,33.0,10,36.8
9,LLY,Healthcare,123.8,55.8,14.6,5.7,3.6,-2.7,-7.5,-11.7,10.0,91.0,189.5,385.1,248.5,-33.6,1.3,291.2,108.0,222.3,27.5,31.0,21.0,34.0,9,38.5
10,LINK-USD,Unknown,887.1,21.4,1.1,-2.6,21.3,28.8,29.4,28.7,69.9,38.8,645.1,1335.1,4323.2,-45.8,1.5,5237.7,4299.6,964.5,9.0,9.0,5.0,5.0,35,41.6
11,XRP-USD,Unknown,1148.6,57.7,4.4,3.8,8.0,12.1,82.1,233.9,319.8,362.0,504.7,490.8,2033.0,-57.1,1.7,1495.2,381.6,1226.0,7.0,6.0,10.0,23.0,30,43.8
12,SOL-USD,Unknown,1455.8,49.8,5.3,6.9,24.3,30.6,24.4,85.0,379.0,1174.7,0.0,0.0,2954.5,-28.5,1.3,3176.8,1432.2,1455.8,5.0,5.0,7.0,12.0,40,48.2
13,ADA-USD,Unknown,584.7,29.4,2.5,1.3,14.2,10.5,21.1,44.2,59.3,47.7,417.5,414.9,2088.2,-41.0,1.6,2064.1,1238.9,662.2,11.0,11.0,8.0,13.0,40,51.2
14,AVAV,Industrials,215.0,90.0,27.4,30.6,34.8,77.5,85.4,103.8,148.2,194.2,234.8,460.5,243.3,-39.9,1.4,84.9,16.9,313.5,22.0,23.0,33.0,50.0,20,55.6
15,AMD,Technology,283.9,42.5,1.5,-1.1,-0.3,18.6,16.5,-0.3,9.6,9.1,82.6,1197.0,711.6,-31.7,1.4,831.0,467.8,382.4,17.0,18.0,16.0,18.0,41,58.4
16,ENPH,Technology,244.9,7.4,0.1,-1.5,-1.6,-17.3,-37.9,-68.0,-92.5,-111.4,-66.5,466.8,4326.2,-81.4,1.6,12872.2,23925.6,343.4,20.0,21.0,3.0,2.0,50,59.6
17,LRCX,Technology,148.1,98.3,20.2,23.5,32.8,54.0,62.1,54.1,75.1,90.5,191.5,503.0,150.9,-15.5,1.7,61.7,14.5,246.6,25.0,29.0,38.0,53.0,20,59.6
18,BNB-USD,Unknown,42747.1,95.2,-4.8,4.5,17.8,24.3,28.6,80.7,96.5,385.9,2052.3,3273.0,44897.0,-24.0,1.1,33055.6,5933.7,42897.7,1.0,1.0,2.0,3.0,60,62.0
19,ETH-USD,Unknown,233.5,37.3,4.7,2.3,24.0,57.6,52.7,46.2,68.8,103.8,708.6,703.0,740.2,-67.5,1.4,446.2,282.1,310.9,23.0,22.0,17.0,27.0,40,63.2
