Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2282.3,76.9,0.1,2.2,16.4,30.3,32.4,98.0,316.7,545.0,1347.4,6001.1,2972.5,-10.6,1.2,2587.7,555.1,2383.1,5.0,5.0,4.0,10.0,-10,-3.2
2,BTC-USD,Unknown,7636.3,84.7,-2.1,-2.4,1.7,10.9,30.5,85.2,172.9,206.2,585.9,7176.5,9014.3,-11.6,1.2,8024.3,1859.4,7737.1,1.0,1.0,3.0,5.0,5,8.0
3,TSLA,Consumer Cyclical,2780.1,84.6,2.9,3.2,-1.6,2.2,6.8,16.1,13.0,2.6,367.3,824.3,3296.9,-60.2,1.2,2333.6,505.9,2881.0,3.0,4.0,5.0,11.0,3,9.8
4,AMD,Technology,852.0,48.5,0.2,4.4,28.6,44.3,29.2,13.6,26.5,25.9,118.3,1323.7,1791.0,-31.6,1.3,2133.6,1103.9,952.9,7.0,7.0,6.0,7.0,10,16.8
5,AVGO,Technology,179.3,94.9,-0.5,3.9,13.1,30.8,46.6,96.8,182.9,302.8,474.0,828.4,190.0,-19.8,1.2,104.0,16.1,280.1,12.0,14.0,19.0,23.0,0,18.2
6,AAPL,Technology,198.8,66.9,4.1,8.7,6.5,-2.6,-6.5,-7.5,-8.9,-2.8,51.5,181.3,307.5,-20.9,1.2,355.7,128.0,299.7,11.0,13.0,13.0,16.0,17,30.8
7,LLY,Healthcare,109.4,40.3,1.2,-11.9,-14.2,-22.1,-25.8,-26.6,-5.3,66.1,146.1,297.2,311.6,-27.3,1.2,530.9,233.7,210.2,15.0,17.0,11.0,13.0,20,33.8
8,DOGE-USD,Unknown,5992.8,41.0,-4.3,-0.6,9.0,7.6,21.8,61.7,80.0,710.0,2879.9,3240.3,14675.3,-31.7,1.6,10853.3,3980.8,6072.2,2.0,2.0,1.0,3.0,35,37.2
9,MSFT,Technology,67.0,37.6,-2.5,-3.0,1.0,10.0,10.4,6.6,15.1,24.7,65.0,238.6,196.5,-11.1,1.2,187.2,116.7,167.9,17.0,18.0,15.0,18.0,25,42.2
10,SOL-USD,Unknown,2815.5,34.3,1.5,4.8,8.3,13.4,5.8,108.2,301.3,1052.9,0.0,0.0,8255.5,-24.9,1.2,9604.1,4715.6,2815.5,4.0,3.0,2.0,1.0,40,42.2
11,GS,Financial Services,66.8,90.4,-1.7,0.1,5.9,8.8,17.3,38.4,43.7,59.3,81.3,80.1,78.5,-42.8,1.1,39.7,5.0,167.6,18.0,19.0,24.0,25.0,20,42.2
12,XRP-USD,Unknown,542.0,59.5,-1.6,-6.5,21.3,23.5,149.4,280.0,368.9,402.1,535.2,517.0,950.8,-59.2,2.0,548.1,116.8,621.4,9.0,9.0,10.0,17.0,35,47.4
13,MSTR,Technology,1233.8,63.4,-2.2,-10.4,-10.5,0.1,37.1,249.8,580.4,709.8,1204.7,1448.7,1984.7,-66.9,1.4,1248.2,175.5,1334.6,6.0,6.0,7.0,14.0,38,47.4
14,ETH-USD,Unknown,589.3,35.0,-4.2,19.5,54.8,75.3,58.7,53.1,71.3,124.9,709.1,690.0,1807.5,-67.9,1.3,1217.6,756.3,668.8,8.0,8.0,8.0,8.0,40,48.0
15,AMZN,Consumer Cyclical,-3.5,1.0,-0.5,2.1,3.2,2.9,4.4,8.5,24.1,10.3,14.1,136.8,182.3,-5.4,1.5,0.0,3923.6,97.4,27.0,30.0,36.5,4.0,30,50.3
16,MA,Financial Services,31.5,36.9,4.9,2.0,-4.1,-5.0,-0.8,0.4,2.5,4.6,6.8,87.5,103.8,-10.8,1.2,112.2,72.2,132.4,22.0,22.0,17.0,20.0,39,59.2
17,BLK,Financial Services,-12.3,18.0,-9.5,0.5,4.5,6.4,6.4,12.3,10.6,4.3,10.1,9.2,35.4,-22.8,1.6,0.0,-1.7,88.5,28.0,32.0,36.5,27.0,30,60.1
18,GOOG,Communication Services,27.3,31.0,4.4,5.7,10.0,9.5,7.4,6.6,16.6,20.2,47.2,115.1,97.5,-4.2,1.5,107.8,79.7,128.2,23.0,23.0,18.0,19.0,40,60.4
19,ASML,Technology,-14.9,2.5,1.0,2.1,-5.3,-3.8,-9.1,-22.8,-25.3,-26.5,13.2,123.5,249.3,-21.8,1.8,0.0,4303.3,86.0,29.0,33.0,36.5,2.0,40,60.5
20,AMAT,Technology,15.1,14.1,-11.6,-14.6,-10.4,-7.5,-15.7,-26.4,-20.6,-13.9,28.7,120.3,253.7,-24.1,1.5,676.9,658.8,115.9,25.0,26.0,9.0,9.0,45,60.6
21,PANW,Technology,16.4,30.5,-0.7,-7.0,-13.0,-14.5,-13.2,-9.8,4.5,48.3,112.3,218.0,146.5,-40.8,1.4,260.2,148.2,117.3,24.0,25.0,14.0,15.0,47,65.6
22,ADBE,Technology,37.7,19.5,4.4,-2.8,-14.2,-18.8,-29.3,-47.9,-52.1,-66.2,-75.3,-36.2,204.5,-2.8,1.5,488.7,409.1,138.6,21.0,21.0,12.0,12.0,55,70.6
23,BKNG,Consumer Cyclical,-1.8,67.8,-2.8,-3.1,-5.6,-2.3,6.3,18.0,41.8,64.8,71.0,76.8,25.2,-58.7,1.5,0.0,-11.9,99.0,26.0,28.0,36.5,32.0,41,71.9
24,IONQ,Technology,220.5,60.6,-10.3,-6.9,-1.2,22.3,120.2,178.8,294.3,281.5,281.5,281.5,391.0,-42.1,1.6,177.0,37.7,272.6,13.0,11.0,16.0,22.0,58,74.8
25,META,Communication Services,47.9,88.1,-1.0,2.6,4.7,7.3,15.2,42.2,129.3,126.9,149.4,217.8,67.6,-98.0,1.2,13.2,-8.9,148.7,20.0,20.0,27.0,29.0,50,75.0
26,COIN,Financial Services,110.7,81.9,-1.0,-13.8,6.2,26.5,34.3,76.2,174.1,137.0,137.0,137.0,146.2,-49.5,1.3,85.7,6.1,152.9,19.0,16.0,20.0,24.0,55,75.6
27,HOOD,Financial Services,212.5,92.0,-0.3,7.0,40.7,85.7,207.5,475.1,643.0,618.4,618.4,618.4,236.3,-59.9,1.2,56.8,-1.2,249.5,14.0,12.0,21.0,26.0,60,79.8
28,PLTR,Technology,135.4,77.6,-7.1,10.0,22.7,45.5,168.7,479.2,917.1,916.8,916.8,916.8,191.3,-57.8,2.2,28.8,-10.0,195.4,16.0,15.0,26.0,30.0,60,83.4
29,RKLB,Industrials,255.5,84.9,-0.7,-9.0,37.4,70.1,185.9,514.0,605.0,508.8,508.8,508.8,310.9,-55.6,2.0,49.5,-3.2,309.3,10.0,10.0,23.0,28.0,65,84.8
30,UNH,Healthcare,-82.4,12.1,11.4,16.4,-0.3,-24.5,-40.6,-56.4,-69.8,-74.4,-82.5,-81.0,55.3,-101.4,2.5,0.0,69.0,18.5,37.0,40.0,36.5,21.0,60,91.1
31,UBER,Technology,-3.3,59.0,3.6,2.9,-0.0,6.8,14.2,21.7,61.0,70.4,69.3,69.3,36.1,-60.1,1.3,0.0,-10.5,70.5,31.0,29.0,36.5,31.0,60,91.7
32,V,Financial Services,-25.3,0.0,0.0,-3.4,-9.9,-11.4,-3.3,-2.8,-1.9,-1.1,-4.7,37.0,65.7,-25.3,1.7,0.0,1188.4,75.6,30.0,34.0,36.5,6.0,70,92.5
33,JOBY,Industrials,-11.8,66.7,-5.0,-11.0,68.6,97.6,130.5,136.6,149.2,112.4,112.4,112.4,20.0,-75.4,1.8,0.0,-23.4,45.5,32.0,31.0,36.5,33.0,65,98.1
34,MRK,Healthcare,-109.1,1.4,1.4,2.8,1.1,-7.4,-21.0,-40.9,-52.5,-52.3,-69.0,-90.8,23.1,-111.0,2.2,0.0,-853.9,-8.2,42.0,43.0,36.5,38.0,67,106.5
35,PYPL,Financial Services,-142.9,0.1,0.0,-4.3,-8.5,-9.6,-16.6,-18.1,-35.5,-68.2,-92.7,-104.3,221.9,-143.2,2.3,0.0,-8073.4,-41.4,44.0,44.0,36.5,42.0,65,106.7
36,NKE,Consumer Cyclical,-102.1,0.6,0.6,2.3,8.8,4.0,-5.3,-28.9,-48.2,-69.4,-87.1,-108.2,54.6,-103.0,2.3,0.0,-2284.5,-1.2,40.0,42.0,36.5,40.0,74,113.7
37,CRM,Technology,-85.1,1.1,1.1,-7.8,-14.7,-20.3,-23.8,-29.3,-25.1,-35.8,-44.5,-25.1,89.3,-87.1,1.9,0.0,-3197.8,15.8,38.0,41.0,36.5,41.0,75,114.5
38,TDOC,Healthcare,-167.0,0.1,0.1,-2.5,-4.4,-16.6,-19.9,-52.9,-78.2,-107.2,-136.8,-171.3,456.6,-167.6,2.5,0.0,-10071.7,-65.1,45.0,45.0,36.5,43.0,75,117.5
39,JNJ,Healthcare,-71.2,11.5,0.0,3.5,5.7,2.7,1.2,-10.1,-23.4,-34.5,-51.3,-78.4,20.0,-83.0,2.4,0.0,-236.2,29.6,35.0,38.0,36.5,35.0,91,126.9
40,SBUX,Consumer Cyclical,-80.9,13.3,-2.4,-0.4,-0.6,-11.3,-13.2,-21.1,-34.9,-46.6,-60.3,-79.7,40.7,-99.6,2.4,0.0,-295.9,19.9,36.0,39.0,36.5,36.0,95,131.7
41,GRAB,Technology,-59.1,12.5,-1.5,-2.1,-2.3,-3.3,6.8,12.5,9.8,-20.1,-20.1,-20.1,18.6,-70.2,1.7,0.0,-317.5,-5.8,41.0,36.0,36.5,37.0,96,133.5
42,SNOW,Technology,-46.5,30.6,-0.9,-8.9,-8.1,-1.3,18.6,4.4,-8.6,-34.7,-34.7,-34.7,43.4,-86.1,2.5,0.0,-104.7,12.4,39.0,35.0,36.5,34.0,99,134.7
43,RIVN,Consumer Cyclical,-59.2,1.3,0.5,-7.5,-16.8,-14.7,-10.8,-30.6,-52.6,-66.3,-66.3,-66.3,15.9,-60.2,2.0,0.0,-1699.5,-28.1,43.0,37.0,36.5,39.0,115,153.9
44,MSTY,Unknown,4.7,31.2,-7.4,-11.8,-20.3,-25.2,-34.2,-43.5,-43.5,-43.5,-43.5,-43.5,58.6,-19.7,1.6,35.2,,33.3,34.0,27.0,25.0,,105,
45,TEM,Healthcare,24.3,38.7,23.3,32.6,24.2,29.1,39.7,51.2,51.2,51.2,51.2,51.2,102.9,-25.4,2.1,51.0,,44.7,33.0,24.0,22.0,,80,
