Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2256.5,76.0,-0.8,-0.4,13.0,26.0,28.4,89.8,303.8,521.4,1293.8,5777.4,2972.5,-10.6,1.2,2641.3,577.5,2355.7,5.0,5.0,4.0,11.0,-5,2.2
2,BTC-USD,Unknown,7412.5,82.3,-3.3,-3.3,-0.9,9.0,28.1,82.3,169.2,201.4,573.5,7048.9,9014.3,-11.6,1.2,8296.2,2004.4,7512.2,1.0,1.0,3.0,6.0,8,11.4
3,TSLA,Consumer Cyclical,2681.6,81.7,-4.0,0.7,-4.4,-0.7,3.8,12.1,9.1,-1.4,350.8,791.3,3296.9,-60.2,1.2,2433.6,550.9,2780.8,4.0,4.0,5.0,12.0,11,18.4
4,AMD,Technology,833.6,47.5,-1.8,-1.3,21.4,35.7,21.4,6.0,17.8,16.4,102.0,1230.3,1791.0,-31.6,1.3,2170.6,1142.7,932.8,6.0,6.0,6.0,8.0,15,21.8
5,AVGO,Technology,164.7,87.9,-8.7,-1.1,8.0,25.1,40.1,86.7,169.6,282.6,444.9,780.7,190.0,-19.8,1.2,114.3,19.6,263.9,13.0,17.0,23.0,41.0,5,32.0
6,AAPL,Technology,192.0,64.8,-3.2,6.9,5.1,-4.1,-7.9,-8.9,-10.5,-4.7,48.2,174.8,307.5,-20.9,1.2,366.4,136.5,291.2,11.0,15.0,12.0,23.0,17,33.8
7,DOGE-USD,Unknown,5671.1,39.1,-3.1,-6.1,9.1,8.5,21.6,62.6,81.4,714.6,2880.1,3241.9,14539.2,-31.9,1.6,11450.0,4337.4,5738.2,2.0,2.0,1.0,2.0,35,36.8
8,SOL-USD,Unknown,2903.2,35.4,0.6,3.7,11.8,17.4,10.0,116.1,316.2,1101.9,0.0,0.0,8255.5,-24.9,1.2,9266.5,4556.7,2903.2,3.0,3.0,2.0,1.0,40,42.0
9,ETH-USD,Unknown,570.8,33.9,-2.8,17.2,54.7,76.5,60.1,54.5,73.7,128.4,714.8,694.8,1813.8,-67.4,1.3,1286.3,805.1,637.9,7.0,7.0,7.0,9.0,40,47.8
10,XRP-USD,Unknown,546.2,59.7,-0.9,-11.2,16.9,18.7,137.8,264.5,351.9,383.3,509.1,491.6,954.0,-58.7,1.9,576.9,123.6,613.3,8.0,8.0,9.0,24.0,35,49.6
11,MSFT,Technology,66.9,37.6,-0.6,-4.2,-0.5,8.0,8.5,4.7,13.0,22.1,61.3,230.5,196.5,-11.1,1.2,187.1,116.1,166.1,20.0,24.0,18.0,25.0,28,50.4
12,PANW,Technology,28.2,36.8,5.6,-2.6,-7.9,-8.6,-8.3,-4.4,12.0,58.3,126.7,239.5,146.5,-40.8,1.4,213.0,112.4,127.4,26.0,34.0,17.0,26.0,37,62.8
13,AMAT,Technology,13.6,13.6,-11.7,-15.5,-11.1,-8.6,-16.2,-27.1,-21.1,-14.6,27.0,116.9,253.7,-24.1,1.6,692.7,684.9,112.8,29.0,38.0,8.0,10.0,45,64.0
14,MA,Financial Services,36.6,41.4,7.1,4.3,-1.6,-2.5,1.7,3.2,5.6,7.9,10.7,93.5,103.8,-10.8,1.2,99.0,60.0,135.8,24.0,32.0,24.0,31.0,36,64.4
15,AMZN,Consumer Cyclical,-8.3,0.0,-0.1,-1.2,0.6,0.3,1.5,5.1,20.1,6.4,9.5,127.1,182.3,-8.3,1.5,0.0,3911.4,90.9,33.0,45.0,69.0,3.0,35,65.6
16,GOOG,Communication Services,24.4,28.1,-1.0,3.0,8.9,7.9,5.9,5.0,14.7,18.0,44.3,110.3,97.5,-4.2,1.5,116.9,91.2,123.6,27.0,35.0,22.0,28.0,40,68.0
17,ASML,Technology,-12.7,3.7,0.2,4.3,-4.3,-2.7,-7.9,-21.6,-23.8,-25.0,15.0,126.1,250.6,-22.8,1.8,0.0,2850.8,86.5,34.0,46.0,69.0,4.0,40,71.4
18,ADBE,Technology,36.8,19.1,1.8,-3.2,-14.2,-18.7,-29.3,-47.7,-51.9,-65.9,-74.9,-36.4,204.5,-2.8,1.5,489.3,419.3,136.0,23.0,31.0,11.0,16.0,55,74.4
