Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2259.9,76.1,3.5,12.1,31.9,31.6,31.6,97.6,320.9,538.4,1301.3,5723.5,2972.5,-10.6,1.2,2575.1,552.6,2356.6,5.0,5.0,5.0,16.0,-10,-0.6
2,BTC-USD,Unknown,7949.7,88.2,0.3,9.3,12.7,16.6,39.9,100.7,192.9,235.1,618.7,7368.2,9014.3,-11.6,1.1,7633.1,1654.2,8044.7,1.0,1.0,4.0,8.0,0,4.4
3,TSLA,Consumer Cyclical,2921.5,88.8,2.6,2.7,6.5,-3.2,8.4,14.7,12.8,6.4,378.2,818.7,3296.9,-60.2,1.2,2187.7,446.9,3018.3,3.0,3.0,7.0,17.0,3,12.4
4,AMD,Technology,803.5,45.8,1.1,16.2,38.9,34.8,17.6,1.7,13.4,12.5,100.6,1171.6,1791.0,-31.6,1.2,2277.6,1220.0,900.2,7.0,7.0,6.0,10.0,10,18.0
5,ETN,Industrials,137.0,92.0,8.7,6.5,13.6,14.4,11.5,15.0,38.2,73.5,121.7,174.6,150.6,-18.6,1.2,121.5,25.3,233.7,20.0,22.0,32.0,46.0,-10,23.2
6,AVGO,Technology,171.3,91.1,1.1,6.5,23.1,26.1,44.3,89.7,174.6,285.2,443.7,763.6,190.0,-19.8,1.2,104.8,17.3,268.0,18.0,18.0,34.0,48.5,0,33.4
7,DOGE-USD,Unknown,5450.8,37.6,0.2,19.4,8.6,-10.0,13.5,51.2,67.6,730.9,2637.1,2936.5,14539.2,-31.9,1.6,11375.0,4335.5,5513.9,2.0,2.0,2.0,4.0,33,35.8
8,LLY,Healthcare,150.6,52.5,-3.2,-4.4,-11.9,-10.0,-15.5,-10.8,13.2,96.0,191.0,358.1,311.6,-27.3,1.2,412.1,146.4,247.3,19.0,20.0,13.0,29.0,17,39.0
9,AAPL,Technology,192.5,65.0,1.8,0.7,-6.4,-9.8,-14.0,-15.4,-16.4,-10.4,40.7,156.3,307.5,-20.9,1.1,368.4,135.4,289.6,15.0,16.0,14.0,31.0,20,41.4
10,MSTR,Technology,1345.6,68.8,-2.1,10.6,7.3,18.1,72.2,333.1,752.4,914.6,1469.4,1738.4,1984.7,-66.9,1.4,1095.6,137.3,1442.4,6.0,6.0,9.0,30.0,30,46.2
11,NFLX,Communication Services,182.6,80.0,-2.0,-7.1,-5.0,9.7,32.3,70.1,135.4,125.2,129.1,336.5,229.0,-3.3,1.6,142.0,27.3,279.3,16.0,17.0,29.0,45.0,18,48.4
12,AMAT,Technology,52.0,27.4,-4.3,3.6,12.7,9.3,0.4,-8.3,2.2,12.6,66.2,180.4,253.7,-24.1,1.5,357.6,280.2,148.7,32.0,33.0,16.5,23.0,23,48.5
13,XRP-USD,Unknown,530.4,58.2,7.2,32.0,27.8,18.6,172.6,274.4,374.1,410.8,518.8,504.9,954.0,-58.7,2.1,533.1,117.9,593.6,9.0,9.0,11.0,33.0,30,49.0
14,SOL-USD,Unknown,2630.2,32.1,0.7,10.2,5.3,-0.8,-2.9,107.6,273.9,1358.7,0.0,0.0,8255.5,-24.9,1.2,10414.5,5010.7,2630.2,4.0,4.0,3.0,3.0,46,49.4
15,MSFT,Technology,68.7,38.4,1.0,1.6,8.5,13.3,11.7,8.0,17.5,26.5,69.0,239.5,196.5,-11.1,1.2,183.2,114.2,165.4,28.0,30.0,25.0,34.0,20,50.2
16,COST,Consumer Defensive,206.9,84.0,-1.3,-6.3,-15.2,-11.5,-7.3,4.4,13.3,37.2,70.3,150.7,249.1,-14.0,1.1,210.6,45.6,303.6,14.0,15.0,23.0,41.0,24,50.8
17,ETH-USD,Unknown,462.9,28.2,2.2,27.0,49.3,28.5,15.9,12.5,25.1,80.2,488.4,476.3,1813.8,-67.4,1.3,1543.2,1051.1,526.0,10.0,10.0,8.0,13.0,40,50.8
18,CAT,Industrials,71.1,64.4,2.8,7.0,15.2,11.0,7.5,8.3,18.3,35.4,52.9,91.7,120.5,-18.2,1.3,117.5,38.7,167.8,26.0,28.0,33.0,42.0,20,54.2
19,AMZN,Consumer Cyclical,8.3,4.6,-0.1,1.2,6.0,0.6,4.3,9.9,24.6,9.4,14.3,134.9,182.3,-0.0,1.5,544.3,835.6,105.0,45.0,46.0,10.0,14.0,30,55.8
20,MELI,Consumer Cyclical,114.6,22.9,0.0,-4.8,-7.4,6.7,12.3,22.7,44.3,38.1,111.5,469.4,587.2,-25.7,1.2,490.6,330.1,211.4,23.0,24.0,12.0,20.0,38,57.8
21,GS,Financial Services,69.6,92.7,-2.0,2.5,11.4,9.7,18.4,38.7,43.6,58.8,78.6,76.8,78.5,-42.8,1.2,36.4,4.5,166.3,27.0,29.0,42.0,52.0,20,60.4
22,WMT,Consumer Defensive,60.8,64.7,-0.5,-4.9,-12.3,-8.0,0.4,18.5,26.6,34.1,39.5,59.8,108.4,-26.4,1.4,62.4,11.3,157.5,30.0,31.0,38.0,50.0,21,60.8
23,VST,Utilities,268.2,80.6,-1.6,9.7,26.4,23.7,53.3,197.0,354.0,546.6,569.2,628.1,350.7,-74.6,1.3,161.5,7.9,359.3,12.0,13.0,28.0,51.0,30,61.0
24,QQQ,Unknown,21.6,38.1,0.9,0.8,2.8,3.3,4.1,5.3,13.3,13.6,32.1,79.3,69.0,-7.6,1.2,57.4,35.2,116.6,41.0,40.0,39.0,43.0,20,61.2
25,ENPH,Technology,708.0,9.2,-0.7,-0.6,-20.9,-28.9,-48.8,-72.8,-94.6,-107.5,-34.5,525.0,8462.4,-82.2,1.4,26292.9,41274.5,804.7,8.0,8.0,1.0,1.0,60,63.8
26,AVAV,Industrials,136.6,65.1,-0.3,22.9,46.0,59.5,47.9,67.6,94.2,120.0,141.2,299.9,243.3,-62.7,1.3,93.3,17.3,233.3,21.0,23.0,35.0,48.5,30,65.2
27,PANW,Technology,48.4,47.6,1.0,-4.8,-3.7,-1.3,0.4,4.9,24.5,77.6,151.3,272.2,146.5,-40.8,1.4,170.3,72.6,145.1,33.0,34.0,26.0,39.0,31,65.2
