Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,267.66,259.28,269.75,256.58,267.66,11679500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.66,0.00,0.00,0.00,False,False,267.66,101000.00,0.00,101000.00,0.00,0.00,0.00,101000,Monthly invest,0.00,0.00,0.00,NFLX,0.00
2019-01-03,271.20,270.20,275.79,264.43,271.20,14969600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.20,0.00,0.00,0.08,False,False,267.66,101000.00,0.00,101000.00,0.00,0.00,0.00,101000,,0.00,0.00,0.00,NFLX,0.00
2019-01-04,297.57,281.88,297.80,278.54,297.57,19330100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.57,0.00,0.00,0.75,False,False,267.66,101000.00,0.00,101000.00,0.00,0.00,0.00,101000,,0.00,0.00,0.00,NFLX,0.00
2019-01-07,315.34,302.10,316.80,301.65,315.34,18620100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.34,0.00,0.00,1.53,False,False,267.66,100749.30,0.00,50610.25,50139.06,159.00,-0.25,101000,week +buy 50% ,0.00,0.00,0.00,NFLX,-0.25
2019-01-08,320.27,319.98,320.59,308.01,320.27,15359200,0.00,0.00,294.41,0.00,0.00,0.00,0.00,320.27,0.00,0.00,2.02,False,False,267.66,101533.17,0.00,50610.25,50922.93,159.00,0.53,101000,,0.00,0.00,0.00,NFLX,0.23
2019-01-09,319.96,317.71,323.35,313.50,319.96,13343200,0.00,0.00,304.87,0.00,0.00,0.00,0.00,320.27,0.00,0.00,2.19,False,False,267.66,101483.88,0.00,50610.25,50873.64,159.00,0.48,101000,,0.00,0.00,0.00,NFLX,0.47
2019-01-10,324.66,314.57,325.37,312.50,324.66,13472500,0.00,0.00,315.56,0.00,0.00,0.00,0.00,324.66,0.00,0.00,2.25,False,False,267.66,102231.19,0.00,50610.25,51620.94,159.00,1.22,101000,,0.00,0.00,0.00,NFLX,0.68
2019-01-11,337.59,330.96,341.09,328.52,337.59,19500400,0.00,0.00,323.56,0.00,0.00,0.00,0.00,337.59,0.00,0.00,2.41,False,False,267.66,104287.05,0.00,50610.25,53676.81,159.00,3.25,101000,,0.00,0.00,0.00,NFLX,0.65
2019-01-14,332.94,334.24,335.48,329.13,332.94,10499600,0.00,0.00,327.08,0.00,0.00,0.00,0.00,337.59,0.00,0.00,2.25,False,False,267.66,103422.85,0.00,25514.89,77907.96,234.00,2.40,101000,week +buy 50% ,0.00,0.00,0.00,NFLX,0.25
2019-01-15,354.64,349.60,357.22,347.00,354.64,21181200,0.00,0.00,333.96,0.00,0.00,0.00,0.00,354.64,0.00,0.00,2.42,False,False,267.66,108500.66,0.00,25514.89,82985.76,234.00,7.43,101000,,0.00,0.00,0.00,NFLX,1.13
