Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,5901.0,96.8,9.4,4.9,4.3,5.8,19.8,65.9,161.1,191.4,581.0,7429.2,6095.2,-13.0,1.1,5201.7,983.2,5999.5,3.0,3.0,6.0,15.0,0,8.4
2,TSLA,Consumer Cyclical,1138.3,68.6,1.6,9.3,21.2,25.2,27.0,50.3,52.8,37.6,476.1,1108.7,1682.4,-49.4,1.3,1283.4,418.6,1236.8,6.0,7.0,13.0,21.0,0,13.6
3,AVGO,Technology,247.1,83.9,0.3,4.6,8.6,29.5,45.1,96.1,185.5,319.0,503.9,916.1,295.9,-6.9,1.2,169.8,30.2,345.6,18.0,19.0,24.0,43.0,-10,19.4
4,NVDA,Technology,999.9,88.4,4.4,3.0,4.1,21.5,26.3,79.9,271.0,519.7,1326.7,6089.0,1132.5,-11.7,1.2,904.2,159.9,1098.4,8.0,8.0,14.0,29.0,10,27.6
5,SMCI,Technology,524.3,33.8,4.5,12.3,1.5,13.7,27.6,4.1,103.5,547.9,1041.7,1288.7,1712.8,-81.9,1.7,1986.8,874.7,622.8,12.0,12.0,9.0,17.0,20,33.4
6,DOGE-USD,Unknown,5094.3,45.4,3.8,8.9,21.2,20.2,15.4,63.6,92.9,583.6,3132.9,3629.7,11273.4,-39.5,1.7,10191.9,4181.7,5171.7,4.0,4.0,4.0,5.0,30,34.4
7,AAPL,Technology,181.3,65.6,0.1,2.5,9.8,8.5,2.4,1.9,0.8,7.5,64.8,215.2,285.1,-16.5,1.2,303.2,116.4,279.8,23.0,24.0,20.0,34.0,10,37.0
8,LLY,Healthcare,115.4,52.8,12.8,3.1,0.9,-4.9,-10.0,-14.4,6.5,85.4,181.0,370.9,248.5,-33.6,1.3,307.8,119.3,213.9,30.0,33.0,19.0,33.0,9,38.6
9,LINK-USD,Unknown,887.1,21.4,1.1,-2.6,21.3,28.8,29.4,28.7,69.9,38.8,645.1,1335.1,4323.2,-45.8,1.5,5237.7,4299.6,964.5,9.0,9.0,5.0,4.0,35,41.2
10,XRP-USD,Unknown,1148.6,57.7,4.4,3.8,8.0,12.1,82.1,233.9,319.8,362.0,504.7,490.8,2033.0,-57.1,1.7,1495.2,381.6,1226.0,7.0,6.0,10.0,24.0,30,44.2
11,SOL-USD,Unknown,1455.8,49.8,5.3,6.9,24.3,30.6,24.4,85.0,379.0,1174.7,0.0,0.0,2954.5,-28.5,1.3,3176.8,1432.2,1455.8,5.0,5.0,7.0,12.0,40,48.2
12,ADA-USD,Unknown,584.7,29.4,2.5,1.3,14.2,10.5,21.1,44.2,59.3,47.7,417.5,414.9,2088.2,-41.0,1.6,2064.1,1238.9,662.2,11.0,11.0,8.0,13.0,40,51.2
13,AVAV,Industrials,199.2,84.4,21.2,24.0,29.3,68.0,77.6,94.9,137.3,181.2,219.3,434.8,243.3,-39.9,1.4,90.1,19.5,297.6,22.0,23.0,31.0,49.0,20,54.8
14,AMD,Technology,283.9,42.5,1.5,-1.1,-0.3,18.6,16.5,-0.3,9.6,9.1,82.6,1197.0,711.6,-31.7,1.4,831.0,467.8,382.4,16.0,17.0,16.0,19.0,41,58.4
15,LRCX,Technology,148.1,98.3,20.2,23.5,32.8,54.0,62.1,54.1,75.1,90.5,191.5,503.0,150.9,-15.5,1.7,61.7,14.5,246.6,25.0,28.0,37.0,52.0,20,58.8
16,ENPH,Technology,244.9,7.4,0.1,-1.5,-1.6,-17.3,-37.9,-68.0,-92.5,-111.4,-66.5,466.8,4326.2,-81.4,1.6,12872.2,23925.6,343.4,19.0,20.0,3.0,2.0,50,59.2
17,BNB-USD,Unknown,42747.1,95.2,-4.8,4.5,17.8,24.3,28.6,80.7,96.5,385.9,2052.3,3273.0,44897.0,-24.0,1.1,33055.6,5933.7,42897.7,1.0,1.0,2.0,3.0,60,62.0
18,PANW,Technology,75.4,61.4,1.8,2.1,3.0,-0.2,-0.2,2.6,19.6,67.2,147.0,279.9,155.5,-51.8,1.3,142.2,46.8,173.9,35.0,36.0,27.0,42.0,26,62.4
19,ETH-USD,Unknown,233.5,37.3,4.7,2.3,24.0,57.6,52.7,46.2,68.8,103.8,708.6,703.0,740.2,-67.5,1.4,446.2,282.1,310.9,20.0,21.0,17.0,27.0,40,62.4
20,KLAC,Technology,86.5,89.9,5.8,11.9,12.9,25.8,33.4,36.5,60.4,109.0,243.5,546.1,98.3,-19.0,1.5,50.6,11.1,185.0,34.0,35.0,40.0,53.0,20,63.0
21,CAT,Industrials,39.3,62.5,8.4,8.2,9.6,19.1,18.7,21.8,30.1,51.5,78.4,129.9,81.7,-31.4,1.4,59.2,22.1,137.7,41.0,42.0,39.0,47.5,20,63.4
22,COST,Consumer Defensive,110.9,65.0,-6.8,-3.8,-8.4,-16.0,-16.6,-11.1,-1.5,17.5,44.6,121.6,179.3,-16.2,1.1,192.1,51.9,209.4,31.0,34.0,23.0,40.0,30,63.6
