Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2318.8,78.1,2.5,10.4,31.0,35.2,34.4,101.6,327.5,554.2,1336.7,5869.7,2972.5,-10.6,1.2,2524.7,528.2,2418.4,6.0,6.0,5.0,19.0,-10,1.0
2,BTC-USD,Unknown,7886.4,87.5,-0.1,7.2,7.2,12.3,35.0,96.2,180.8,224.9,605.2,7207.7,9014.3,-11.5,1.2,6964.1,1425.5,7985.2,1.0,1.0,4.0,10.0,0,5.2
3,TSLA,Consumer Cyclical,2879.8,87.6,-0.9,2.3,-1.7,-5.3,5.9,11.7,8.8,2.9,371.2,803.1,3296.9,-60.2,1.2,2234.2,463.6,2979.4,3.0,3.0,7.0,21.0,6,17.0
4,AMD,Technology,861.0,49.0,3.2,15.2,42.7,42.9,24.4,7.5,19.9,18.9,114.7,1251.5,1791.0,-31.6,1.2,2122.0,1086.1,960.6,10.0,10.0,8.0,13.0,10,20.8
5,AMD,Technology,906.8,51.5,5.7,21.8,49.4,49.7,30.2,13.1,26.5,26.0,124.5,1314.5,1791.0,-31.6,1.2,2018.1,995.2,1006.4,9.0,9.0,9.0,15.0,10,21.4
6,TSLA,Consumer Cyclical,2789.7,84.9,-3.9,-3.1,-4.8,-8.4,3.0,7.8,4.6,-1.6,354.3,773.6,3296.9,-60.2,1.2,2302.4,497.7,2889.3,4.0,4.0,6.0,20.0,16,26.8
7,ETN,Industrials,144.7,96.5,7.8,6.7,14.3,18.7,14.1,17.9,40.9,78.1,128.3,183.5,150.6,-18.6,1.2,116.5,22.7,243.8,28.0,32.0,43.0,64.0,-10,36.2
8,DOGE-USD,Unknown,6039.2,41.7,-2.0,28.2,11.1,-5.3,18.3,57.1,75.8,766.5,2779.5,3097.6,14539.2,-31.9,1.6,10432.5,3762.8,6104.9,2.0,2.0,2.0,7.0,33,37.0
9,LLY,Healthcare,147.7,51.6,0.8,0.8,-8.5,-8.2,-12.5,-7.5,18.2,105.3,204.4,381.5,311.6,-27.3,1.2,418.0,152.2,247.3,25.0,31.0,16.0,38.0,12,41.6
10,AVGO,Technology,171.1,91.0,-0.1,5.7,20.9,30.9,47.2,92.8,179.5,293.6,454.7,783.9,190.0,-19.8,1.2,106.0,17.5,270.8,23.0,25.0,45.0,66.0,0,45.0
11,AVGO,Technology,172.8,91.8,-0.1,5.8,22.7,32.5,49.5,96.1,183.4,300.1,463.5,797.9,190.0,-19.8,1.2,105.3,17.2,272.4,22.0,24.0,46.0,67.0,0,45.2
12,LLY,Healthcare,149.6,52.2,-0.3,-0.2,-8.1,-7.8,-12.2,-6.9,18.9,106.8,206.7,384.8,311.6,-27.3,1.2,413.4,149.0,249.3,24.0,30.0,17.0,39.0,17,46.8
13,SOL-USD,Unknown,2763.5,33.7,-2.4,13.9,7.1,1.5,-0.7,120.5,291.7,1275.9,0.0,0.0,8255.5,-24.9,1.2,9843.8,4750.5,2763.5,5.0,5.0,3.0,6.0,43,48.0
14,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,40.0,42.0,31.5,40.5,10,48.9
15,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,40.0,42.0,31.5,40.5,10,48.9
16,MSTR,Technology,1289.3,66.1,-3.3,0.9,-2.1,13.2,60.6,311.5,701.4,865.3,1394.2,1646.4,1984.7,-66.9,1.4,1163.9,153.9,1388.9,8.0,8.0,11.0,36.0,33,52.8
