Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2327.6,76.8,-0.4,1.3,13.5,27.8,29.4,92.0,308.8,528.6,1311.6,5863.4,3032.8,-9.8,1.2,2695.1,589.6,2366.4,5.0,5.0,5.0,15.0,-10,-1.0
2,TSLA,Consumer Cyclical,2885.3,86.1,2.4,4.1,-0.9,4.1,8.7,17.3,14.7,4.0,373.7,838.5,3355.5,-38.2,1.2,2381.2,508.0,2924.1,4.0,4.0,6.0,17.0,-7,2.6
3,BTC-USD,Unknown,7485.2,82.4,-2.3,-3.6,-1.0,9.4,27.2,82.2,169.6,201.7,575.0,7083.0,9085.9,-11.0,1.2,8366.1,2024.8,7524.1,1.0,1.0,4.0,7.0,8,12.0
4,AVGO,Technology,226.2,90.7,-6.2,0.5,7.7,26.5,40.6,87.5,171.0,284.9,448.9,788.0,250.6,-12.4,1.2,175.2,34.0,265.0,17.0,15.0,28.0,48.0,-10,21.2
5,AMD,Technology,898.7,49.1,-1.0,-0.2,22.6,37.5,22.4,6.8,18.7,17.3,103.8,1250.2,1862.8,-32.5,1.2,2216.3,1133.3,937.5,7.0,7.0,7.0,11.0,15,23.6
6,DOGE-USD,Unknown,5689.2,39.1,-2.0,4.5,13.5,14.0,24.8,68.6,88.7,746.2,2997.8,3374.1,14575.8,-20.0,1.6,11564.9,4401.8,5727.3,2.0,2.0,2.0,3.0,30,32.4
7,AAPL,Technology,255.4,71.2,-1.8,6.1,5.1,-4.9,-8.3,-9.5,-11.0,-5.4,48.0,175.5,367.4,-21.7,1.1,414.6,139.8,294.3,14.0,12.0,15.0,28.0,17,36.4
8,PANW,Technology,90.4,51.1,4.6,-2.2,-7.7,-8.8,-8.4,-4.7,11.6,58.4,127.1,240.7,204.0,-28.1,1.3,266.4,116.1,129.2,35.0,32.0,19.0,31.0,7,36.6
9,ETN,Industrials,109.5,75.7,-0.5,-10.3,-4.7,2.5,-1.0,-0.1,18.3,49.5,92.0,137.8,150.6,-18.6,1.2,149.3,40.0,208.7,22.0,26.0,33.0,45.0,4,38.2
10,LLY,Healthcare,111.0,40.8,2.1,-9.5,-12.2,-20.5,-24.2,-24.6,-3.1,69.5,150.7,304.2,311.6,-27.3,1.2,521.0,231.4,210.3,21.0,25.0,13.0,23.0,20,41.0
