Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,9.8614,1.3481
2026-02-27,1m,2.708,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,4.1652,-0.3421
2026-01-01,3m,8.072,0.3183
2026-02-01,3m,15.8525,1.6308
2026-02-27,3m,9.547,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,8.9024,3.6814
2025-10-01,6m,1.88,5.7777
2025-11-01,6m,-4.6995,5.9249
2025-12-01,6m,0.5682,4.1656
2026-01-01,6m,6.3791,3.8709
2026-02-01,6m,15.7989,4.7048
2026-02-27,6m,11.1758,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,-4.8258,-1.3637
2025-04-01,1y,-9.5853,-5.9499
2025-05-01,1y,-9.3474,-4.4561
2025-06-01,1y,-0.6261,1.9809
2025-07-01,1y,8.3083,6.768
2025-08-01,1y,0.1347,6.3077
2025-09-01,1y,9.1216,9.3815
2025-10-01,1y,5.3615,12.4342
2025-11-01,1y,-1.3717,13.2943
2025-12-01,1y,2.9716,11.6835
2026-01-01,1y,8.7705,11.2102
2026-02-01,1y,18.8033,11.8657
2026-02-27,1y,14.9182,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,4.8143,4.7367
2024-04-01,2y,9.018,5.1983
2024-05-01,2y,8.1307,-0.9076
2024-06-01,2y,10.0436,4.6246
2024-07-01,2y,7.7086,8.389
2024-08-01,2y,18.5015,6.4931
2024-09-01,2y,19.4962,9.5721
2024-10-01,2y,18.3796,10.3747
2024-11-01,2y,29.4788,9.6696
2024-12-01,2y,44.7768,14.5959
2025-01-01,2y,21.1073,10.6198
2025-02-01,2y,27.737,12.6831
2025-03-01,2y,19.6542,10.2867
2025-04-01,2y,9.6087,3.7865
2025-05-01,2y,5.5566,3.0354
2025-06-01,2y,12.4564,8.5308
2025-07-01,2y,21.6331,13.5572
2025-08-01,2y,12.797,13.5293
2025-09-01,2y,22.2216,17.082
2025-10-01,2y,18.1808,20.7752
2025-11-01,2y,10.4496,22.2112
2025-12-01,2y,14.665,20.9033
2026-01-01,2y,20.7717,20.6387
2026-02-01,2y,31.8577,21.5103
2026-02-27,2y,27.8744,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,-0.2422,-4.003
2023-04-01,3y,-20.0553,2.7412
2023-05-01,3y,-11.8698,3.3417
